ID Generation Chr Freq.Allele1 Freq.Allele2
 M205 0 1 0.44666666 0.55333334
 M206 0 1 0.46333334 0.53666666
 M207 0 1 0.56333333 0.43666667
 M208 0 1 0.61000001 0.38999999
 M209 0 1 0.09666666 0.90333334
 M210 0 1 0.58666664 0.41333336
 M211 0 1 0.36666667 0.63333333
 M212 0 1 0.34333333 0.65666667
 M213 0 1 0.34666666 0.65333334
 M214 0 1 0.75000000 0.25000000
 M215 0 1 0.10333333 0.89666667
 M216 0 1 0.71666664 0.28333336
 M217 0 1 0.06666667 0.93333333
 M218 0 1 0.79333335 0.20666665
 M219 0 1 0.44000000 0.56000000
 M220 0 1 0.21333334 0.78666666
 M221 0 1 0.41333333 0.58666667
 M222 0 1 0.31666666 0.68333334
 M223 0 1 0.40666667 0.59333333
 M224 0 1 0.49000001 0.50999999
 M225 0 1 0.38999999 0.61000001
 M226 0 1 0.11000000 0.89000000
 M227 0 1 0.32666665 0.67333335
 M228 0 1 0.22333333 0.77666667
 M229 0 1 0.38333333 0.61666667
 M230 0 1 0.38333333 0.61666667
 M231 0 1 0.12333333 0.87666667
 M232 0 1 0.80666667 0.19333333
 M233 0 1 0.38000000 0.62000000
 M234 0 1 0.49666667 0.50333333
 M235 0 1 0.76333332 0.23666668
 M236 0 1 0.84333330 0.15666670
 M237 0 1 0.73666668 0.26333332
 M238 0 1 0.61333334 0.38666666
 M239 0 1 0.37000000 0.63000000
 M240 0 1 0.87666667 0.12333333
 M241 0 1 0.06333333 0.93666667
 M242 0 1 0.28000000 0.72000000
 M243 0 1 0.88333333 0.11666667
 M244 0 1 0.79666668 0.20333332
 M245 0 1 0.51333332 0.48666668
 M246 0 1 0.52666664 0.47333336
 M247 0 1 0.90666670 0.09333330
 M248 0 1 0.86000001 0.13999999
 M249 0 1 0.20999999 0.79000001
 M250 0 1 0.83333331 0.16666669
 M251 0 1 0.86000001 0.13999999
 M252 0 1 0.25333333 0.74666667
 M253 0 1 0.38333333 0.61666667
 M254 0 1 0.83333331 0.16666669
 M255 0 1 0.24333334 0.75666666
 M256 0 1 0.71666664 0.28333336
 M257 0 1 0.45333335 0.54666665
 M258 0 1 0.19333333 0.80666667
 M259 0 1 0.23000000 0.77000000
 M260 0 1 0.72333336 0.27666664
 M261 0 1 0.69666666 0.30333334
 M262 0 1 0.28000000 0.72000000
 M263 0 1 0.43333334 0.56666666
 M264 0 1 0.08333334 0.91666666
 M265 0 1 0.73333335 0.26666665
 M266 0 1 0.31999999 0.68000001
 M267 0 1 0.63999999 0.36000001
 M268 0 1 0.43666667 0.56333333
 M269 0 1 0.58666664 0.41333336
 M270 0 1 0.35333332 0.64666668
 M271 0 1 0.20666666 0.79333334
 M272 0 1 0.86666667 0.13333333
 M273 0 1 0.32666665 0.67333335
 M274 0 1 0.33666667 0.66333333
 M275 0 1 0.43666667 0.56333333
 M276 0 1 0.69999999 0.30000001
 M277 0 1 0.24333334 0.75666666
 M278 0 1 0.82666665 0.17333335
 M279 0 1 0.38666666 0.61333334
 M280 0 1 0.47333333 0.52666667
 M281 0 1 0.48666668 0.51333332
 M282 0 1 0.77666664 0.22333336
 M283 0 1 0.69666666 0.30333334
 M284 0 1 0.58333331 0.41666669
 M285 0 1 0.32666665 0.67333335
 M286 0 1 0.79000002 0.20999998
 M287 0 1 0.14666666 0.85333334
 M288 0 1 0.27000001 0.72999999
 M289 0 1 0.31000000 0.69000000
 M290 0 1 0.44666666 0.55333334
 M291 0 1 0.23999999 0.76000001
 M292 0 1 0.36666667 0.63333333
 M293 0 1 0.35333332 0.64666668
 M294 0 1 0.36666667 0.63333333
 M295 0 1 0.12666667 0.87333333
 M296 0 1 0.85000002 0.14999998
 M297 0 1 0.41000000 0.59000000
 M298 0 1 0.63333333 0.36666667
 M299 0 1 0.68000001 0.31999999
 M300 0 1 0.33000001 0.66999999
 M301 0 1 0.69999999 0.30000001
 M302 0 1 0.72666669 0.27333331
 M303 0 1 0.53333336 0.46666664
 M304 0 1 0.61333334 0.38666666
 M305 0 1 0.67000002 0.32999998
 M306 0 1 0.30000001 0.69999999
 M307 0 1 0.50666666 0.49333334
 M308 0 1 0.45666668 0.54333332
 M309 0 1 0.59333330 0.40666670
 M310 0 1 0.61333334 0.38666666
 M311 0 1 0.70333332 0.29666668
 M312 0 1 0.38999999 0.61000001
 M313 0 1 0.15333334 0.84666666
 M314 0 1 0.63000000 0.37000000
 M315 0 1 0.78333336 0.21666664
 M316 0 1 0.50333333 0.49666667
 M317 0 1 0.43666667 0.56333333
 M318 0 1 0.38000000 0.62000000
 M319 0 1 0.58666664 0.41333336
 M320 0 1 0.23000000 0.77000000
 M321 0 1 0.19666667 0.80333333
 M322 0 1 0.68333334 0.31666666
 M323 0 1 0.12333333 0.87666667
 M324 0 1 0.77333331 0.22666669
 M325 0 1 0.17666666 0.82333334
 M326 0 1 0.71666664 0.28333336
 M327 0 1 0.81333333 0.18666667
 M328 0 1 0.25666666 0.74333334
 M329 0 1 0.65333331 0.34666669
 M330 0 1 0.66333336 0.33666664
 M331 0 1 0.28999999 0.71000001
 M332 0 1 0.47333333 0.52666667
 M333 0 1 0.42333335 0.57666665
 M334 0 1 0.75333333 0.24666667
 M335 0 1 0.85000002 0.14999998
 M336 0 1 0.51666665 0.48333335
 M337 0 1 0.58666664 0.41333336
 M338 0 1 0.87333333 0.12666667
 M339 0 1 0.42333335 0.57666665
 M340 0 1 0.42666668 0.57333332
 M341 0 1 0.39666668 0.60333332
 M342 0 1 0.21666667 0.78333333
 M343 0 1 0.51333332 0.48666668
 M344 0 1 0.47999999 0.52000001
 M345 0 1 0.54666668 0.45333332
 M346 0 1 0.92666668 0.07333332
 M347 0 1 0.53333336 0.46666664
 M348 0 1 0.44000000 0.56000000
 M349 0 1 0.79000002 0.20999998
 M350 0 1 0.93333334 0.06666666
 M351 0 1 0.27666667 0.72333333
 M352 0 1 0.44333333 0.55666667
 M353 0 1 0.84333330 0.15666670
 M354 0 1 0.52999997 0.47000003
 M355 0 1 0.36000001 0.63999999
 M356 0 1 0.25333333 0.74666667
 M357 0 1 0.88666666 0.11333334
 M358 0 1 0.25333333 0.74666667
 M359 0 1 0.78666669 0.21333331
 M360 0 1 0.75666666 0.24333334
 M361 0 1 0.37000000 0.63000000
 M362 0 1 0.43666667 0.56333333
 M363 0 1 0.65666670 0.34333330
 M364 0 1 0.23333333 0.76666667
 M365 0 1 0.24333334 0.75666666
 M366 0 1 0.17000000 0.83000000
 M367 0 1 0.73666668 0.26333332
 M368 0 1 0.52666664 0.47333336
 M369 0 1 0.30666667 0.69333333
 M370 0 1 0.29333332 0.70666668
 M371 0 1 0.83333331 0.16666669
 M372 0 1 0.19666667 0.80333333
 M373 0 1 0.42333335 0.57666665
 M374 0 1 0.22666667 0.77333333
 M375 0 1 0.14666666 0.85333334
 M376 0 1 0.34333333 0.65666667
 M377 0 1 0.48666668 0.51333332
 M378 0 1 0.86333334 0.13666666
 M379 0 1 0.38333333 0.61666667
 M380 0 1 0.55333334 0.44666666
 M381 0 1 0.59333330 0.40666670
 M382 0 1 0.71666664 0.28333336
 M383 0 1 0.77333331 0.22666669
 M384 0 1 0.40000001 0.59999999
 M385 0 1 0.44999999 0.55000001
 M386 0 1 0.71333331 0.28666669
 M387 0 1 0.31333333 0.68666667
 M388 0 1 0.94333333 0.05666667
 M389 0 1 0.25000000 0.75000000
 M390 0 1 0.15666667 0.84333333
 M391 0 1 0.59666669 0.40333331
 M392 0 1 0.58666664 0.41333336
 M393 0 1 0.25000000 0.75000000
 M394 0 1 0.38333333 0.61666667
 M395 0 1 0.23999999 0.76000001
 M396 0 1 0.05333333 0.94666667
 M397 0 1 0.35666665 0.64333335
 M398 0 1 0.88333333 0.11666667
 M399 0 1 0.19333333 0.80666667
 M400 0 1 0.37333333 0.62666667
 M401 0 1 0.46666667 0.53333333
 M402 0 1 0.34000000 0.66000000
 M403 0 1 0.09333333 0.90666667
 M404 0 1 0.08666667 0.91333333
 M405 0 1 0.94333333 0.05666667
 M406 0 1 0.79333335 0.20666665
 M407 0 1 0.55333334 0.44666666
 M408 0 1 0.69000000 0.31000000
 M409 0 1 0.74000001 0.25999999
 M410 0 1 0.40333334 0.59666666
 M411 0 1 0.35333332 0.64666668
 M412 0 1 0.29666665 0.70333335
 M413 0 1 0.25666666 0.74333334
 M414 0 1 0.79333335 0.20666665
 M415 0 1 0.89666665 0.10333335
 M416 0 1 0.55000001 0.44999999
 M417 0 1 0.88999999 0.11000001
 M418 0 1 0.49666667 0.50333333
 M419 0 1 0.37000000 0.63000000
 M420 0 1 0.44999999 0.55000001
 M421 0 1 0.90666670 0.09333330
 M422 0 1 0.41666666 0.58333334
 M423 0 1 0.78333336 0.21666664
 M424 0 1 0.14666666 0.85333334
 M425 0 1 0.75333333 0.24666667
 M426 0 1 0.20999999 0.79000001
 M427 0 1 0.33666667 0.66333333
 M428 0 1 0.13000000 0.87000000
 M429 0 1 0.62666667 0.37333333
 M430 0 1 0.32666665 0.67333335
 M431 0 1 0.12333333 0.87666667
 M432 0 1 0.81666666 0.18333334
 M433 0 1 0.50666666 0.49333334
 M434 0 1 0.66000003 0.33999997
 M435 0 1 0.76333332 0.23666668
 M436 0 1 0.30000001 0.69999999
 M437 0 1 0.18333334 0.81666666
 M438 0 1 0.56333333 0.43666667
 M439 0 1 0.15666667 0.84333333
 M440 0 1 0.17333333 0.82666667
 M441 0 1 0.90666670 0.09333330
 M442 0 1 0.41000000 0.59000000
 M443 0 1 0.62666667 0.37333333
 M444 0 1 0.38333333 0.61666667
 M445 0 1 0.42666668 0.57333332
 M446 0 1 0.10666667 0.89333333
 M447 0 1 0.16333333 0.83666667
 M448 0 1 0.72666669 0.27333331
 M449 0 2 0.18000001 0.81999999
 M450 0 2 0.81999999 0.18000001
 M451 0 2 0.38333333 0.61666667
 M452 0 2 0.14333333 0.85666667
 M453 0 2 0.46000001 0.53999999
 M454 0 2 0.43666667 0.56333333
 M455 0 2 0.36666667 0.63333333
 M456 0 2 0.20666666 0.79333334
 M457 0 2 0.48333332 0.51666668
 M458 0 2 0.67000002 0.32999998
 M459 0 2 0.22666667 0.77333333
 M460 0 2 0.76666665 0.23333335
 M461 0 2 0.17666666 0.82333334
 M462 0 2 0.27000001 0.72999999
 M463 0 2 0.72000003 0.27999997
 M464 0 2 0.31999999 0.68000001
 M465 0 2 0.52999997 0.47000003
 M466 0 2 0.24666667 0.75333333
 M467 0 2 0.92000002 0.07999998
 M468 0 2 0.27000001 0.72999999
 M469 0 2 0.38666666 0.61333334
 M470 0 2 0.38000000 0.62000000
 M471 0 2 0.61666667 0.38333333
 M472 0 2 0.38999999 0.61000001
 M473 0 2 0.89333332 0.10666668
 M474 0 2 0.25000000 0.75000000
 M475 0 2 0.86000001 0.13999999
 M476 0 2 0.27666667 0.72333333
 M477 0 2 0.19000000 0.81000000
 M478 0 2 0.47999999 0.52000001
 M479 0 2 0.92333335 0.07666665
 M480 0 2 0.12333333 0.87666667
 M481 0 2 0.71333331 0.28666669
 M482 0 2 0.87666667 0.12333333
 M483 0 2 0.70666665 0.29333335
 M484 0 2 0.87000000 0.13000000
 M485 0 2 0.88666666 0.11333334
 M486 0 2 0.85666668 0.14333332
 M487 0 2 0.88000000 0.12000000
 M488 0 2 0.61333334 0.38666666
 M489 0 2 0.08000000 0.92000000
 M490 0 2 0.26666668 0.73333332
 M491 0 2 0.26666668 0.73333332
 M492 0 2 0.43333334 0.56666666
 M493 0 2 0.68666667 0.31333333
 M494 0 2 0.33000001 0.66999999
 M495 0 2 0.39666668 0.60333332
 M496 0 2 0.15666667 0.84333333
 M497 0 2 0.25000000 0.75000000
 M498 0 2 0.26333332 0.73666668
 M499 0 2 0.06000000 0.94000000
 M500 0 2 0.49000001 0.50999999
 M501 0 2 0.51999998 0.48000002
 M502 0 2 0.32333332 0.67666668
 M503 0 2 0.59333330 0.40666670
 M504 0 2 0.83999997 0.16000003
 M505 0 2 0.38666666 0.61333334
 M506 0 2 0.89333332 0.10666668
 M507 0 2 0.13666667 0.86333333
 M508 0 2 0.20000000 0.80000000
 M509 0 2 0.11666667 0.88333333
 M510 0 2 0.67000002 0.32999998
 M511 0 2 0.27000001 0.72999999
 M512 0 2 0.51333332 0.48666668
 M513 0 2 0.63000000 0.37000000
 M514 0 2 0.36000001 0.63999999
 M515 0 2 0.37000000 0.63000000
 M516 0 2 0.51333332 0.48666668
 M517 0 2 0.06333333 0.93666667
 M518 0 2 0.87000000 0.13000000
 M519 0 2 0.94666666 0.05333334
 M520 0 2 0.54333335 0.45666665
 M521 0 2 0.47666666 0.52333334
 M522 0 2 0.27333334 0.72666666
 M523 0 2 0.38999999 0.61000001
 M524 0 2 0.75666666 0.24333334
 M525 0 2 0.22333333 0.77666667
 M526 0 2 0.34666666 0.65333334
 M527 0 2 0.53666669 0.46333331
 M528 0 2 0.48333332 0.51666668
 M529 0 2 0.22333333 0.77666667
 M530 0 2 0.80666667 0.19333333
 M531 0 2 0.58999997 0.41000003
 M532 0 2 0.36000001 0.63999999
 M533 0 2 0.34000000 0.66000000
 M534 0 2 0.15666667 0.84333333
 M535 0 2 0.20666666 0.79333334
 M536 0 2 0.52999997 0.47000003
 M537 0 2 0.66333336 0.33666664
 M538 0 2 0.69333333 0.30666667
 M539 0 2 0.89999998 0.10000002
 M540 0 2 0.21333334 0.78666666
 M541 0 2 0.72666669 0.27333331
 M542 0 2 0.29333332 0.70666668
 M543 0 2 0.30333334 0.69666666
 M544 0 2 0.50333333 0.49666667
 M545 0 2 0.55000001 0.44999999
 M546 0 2 0.26333332 0.73666668
 M547 0 2 0.61666667 0.38333333
 M548 0 2 0.31999999 0.68000001
 M549 0 2 0.41999999 0.58000001
 M550 0 2 0.55000001 0.44999999
 M551 0 2 0.82333332 0.17666668
 M552 0 2 0.71666664 0.28333336
 M553 0 2 0.87666667 0.12333333
 M554 0 2 0.25333333 0.74666667
 M555 0 2 0.39666668 0.60333332
 M556 0 2 0.89666665 0.10333335
 M557 0 2 0.68000001 0.31999999
 M558 0 2 0.88000000 0.12000000
 M559 0 2 0.50999999 0.49000001
 M560 0 2 0.49333334 0.50666666
 M561 0 2 0.67333335 0.32666665
 M562 0 2 0.52999997 0.47000003
 M563 0 2 0.06333333 0.93666667
 M564 0 2 0.29666665 0.70333335
 M565 0 2 0.65666670 0.34333330
 M566 0 2 0.16000000 0.84000000
 M567 0 2 0.89999998 0.10000002
 M568 0 2 0.64333332 0.35666668
 M569 0 2 0.57666665 0.42333335
 M570 0 2 0.44333333 0.55666667
 M571 0 2 0.30333334 0.69666666
 M572 0 2 0.06666667 0.93333333
 M573 0 2 0.13666667 0.86333333
 M574 0 2 0.09333333 0.90666667
 M575 0 2 0.93333334 0.06666666
 M576 0 2 0.91666669 0.08333331
 M577 0 2 0.47333333 0.52666667
 M578 0 2 0.33000001 0.66999999
 M579 0 2 0.51333332 0.48666668
 M580 0 2 0.46666667 0.53333333
 M581 0 2 0.83999997 0.16000003
 M582 0 2 0.30333334 0.69666666
 M583 0 2 0.49333334 0.50666666
 M584 0 2 0.10333333 0.89666667
 M585 0 2 0.24333334 0.75666666
 M586 0 2 0.05666667 0.94333333
 M587 0 2 0.88000000 0.12000000
 M588 0 2 0.27000001 0.72999999
 M589 0 2 0.40333334 0.59666666
 M590 0 2 0.12000000 0.88000000
 M591 0 2 0.74000001 0.25999999
 M592 0 2 0.66000003 0.33999997
 M593 0 2 0.46000001 0.53999999
 M594 0 2 0.60000002 0.39999998
 M595 0 2 0.85000002 0.14999998
 M596 0 2 0.14000000 0.86000000
 M597 0 2 0.60000002 0.39999998
 M598 0 2 0.08000000 0.92000000
 M599 0 2 0.67333335 0.32666665
 M600 0 2 0.60333335 0.39666665
 M601 0 2 0.70333332 0.29666668
 M602 0 2 0.72000003 0.27999997
 M603 0 2 0.87666667 0.12333333
 M604 0 2 0.40000001 0.59999999
 M605 0 2 0.43666667 0.56333333
 M606 0 2 0.62333333 0.37666667
 M607 0 2 0.20333333 0.79666667
 M608 0 2 0.63999999 0.36000001
 M609 0 2 0.80000001 0.19999999
 M610 0 2 0.40000001 0.59999999
 M611 0 2 0.84666669 0.15333331
 M612 0 2 0.86333334 0.13666666
 M613 0 2 0.60333335 0.39666665
 M614 0 2 0.44333333 0.55666667
 M615 0 2 0.63999999 0.36000001
 M616 0 2 0.72666669 0.27333331
 M617 0 2 0.16666667 0.83333333
 M618 0 2 0.40666667 0.59333333
 M619 0 2 0.66666669 0.33333331
 M620 0 2 0.66333336 0.33666664
 M621 0 2 0.28333333 0.71666667
 M622 0 2 0.22333333 0.77666667
 M623 0 2 0.35666665 0.64333335
 M624 0 2 0.43333334 0.56666666
 M625 0 2 0.66666669 0.33333331
 M626 0 2 0.59333330 0.40666670
 M627 0 2 0.73333335 0.26666665
 M628 0 2 0.34999999 0.65000001
 M629 0 2 0.29333332 0.70666668
 M630 0 2 0.53666669 0.46333331
 M631 0 2 0.34000000 0.66000000
 M632 0 2 0.83999997 0.16000003
 M633 0 2 0.92333335 0.07666665
 M634 0 2 0.34333333 0.65666667
 M635 0 2 0.66666669 0.33333331
 M636 0 2 0.15333334 0.84666666
 M637 0 2 0.28666666 0.71333334
 M638 0 2 0.77666664 0.22333336
 M639 0 2 0.43000001 0.56999999
 M640 0 2 0.91000003 0.08999997
 M641 0 2 0.25000000 0.75000000
 M642 0 2 0.79666668 0.20333332
 M643 0 2 0.25000000 0.75000000
 M644 0 2 0.62333333 0.37666667
 M645 0 2 0.20666666 0.79333334
 M646 0 2 0.54666668 0.45333332
 M647 0 2 0.28333333 0.71666667
 M648 0 2 0.05000000 0.95000000
 M649 0 2 0.19000000 0.81000000
 M650 0 2 0.46666667 0.53333333
 M651 0 2 0.68666667 0.31333333
 M652 0 2 0.61333334 0.38666666
 M653 0 2 0.08000000 0.92000000
 M654 0 2 0.75999999 0.24000001
 M655 0 2 0.30333334 0.69666666
 M656 0 2 0.34666666 0.65333334
 M657 0 2 0.28333333 0.71666667
 M658 0 2 0.95666665 0.04333335
 M659 0 2 0.55333334 0.44666666
 M660 0 2 0.64666665 0.35333335
 M661 0 2 0.53666669 0.46333331
 M662 0 2 0.86333334 0.13666666
 M663 0 2 0.56333333 0.43666667
 M664 0 2 0.62666667 0.37333333
 M665 0 2 0.50333333 0.49666667
 M666 0 2 0.85666668 0.14333332
 M667 0 2 0.59666669 0.40333331
 M668 0 2 0.61333334 0.38666666
 M669 0 2 0.20333333 0.79666667
 M670 0 2 0.78666669 0.21333331
 M671 0 2 0.13666667 0.86333333
 M672 0 2 0.59666669 0.40333331
 M673 0 2 0.10666667 0.89333333
 M674 0 2 0.23000000 0.77000000
 M675 0 2 0.27000001 0.72999999
 M676 0 2 0.23666666 0.76333334
 M677 0 2 0.28333333 0.71666667
 M678 0 2 0.49000001 0.50999999
 M679 0 2 0.75333333 0.24666667
 M680 0 2 0.25000000 0.75000000
 M681 0 2 0.74666667 0.25333333
 M682 0 2 0.30333334 0.69666666
 M683 0 2 0.81666666 0.18333334
 M684 0 2 0.78666669 0.21333331
 M685 0 2 0.27666667 0.72333333
 M686 0 2 0.42666668 0.57333332
 M687 0 2 0.65666670 0.34333330
 M688 0 2 0.11000000 0.89000000
 M689 0 2 0.44666666 0.55333334
 M690 0 2 0.19333333 0.80666667
 M691 0 2 0.76999998 0.23000002
 M692 0 2 0.38000000 0.62000000
 M693 0 2 0.53333336 0.46666664
 M694 0 2 0.50333333 0.49666667
 M695 0 2 0.43333334 0.56666666
 M696 0 2 0.93666667 0.06333333
 M697 0 2 0.51333332 0.48666668
