ID Generation Chr Freq.Allele1 Freq.Allele2
 M279 4 1 0.220 0.78000000
 M280 4 1 0.879 0.12099999
 M281 4 1 0.348 0.65200001
 M282 4 1 0.319 0.68099999
 M283 4 1 0.469 0.53099999
 M284 4 1 0.735 0.26499999
 M285 4 1 0.280 0.72000000
 M286 4 1 0.794 0.20599997
 M287 4 1 0.479 0.52100000
 M288 4 1 0.446 0.55399999
 M289 4 1 0.486 0.51400000
 M290 4 1 0.508 0.49199998
 M291 4 1 0.739 0.26099998
 M292 4 1 0.689 0.31099999
 M293 4 1 0.575 0.42500001
 M294 4 1 0.802 0.19800001
 M295 4 1 0.135 0.86499999
 M296 4 1 0.297 0.70300001
 M297 4 1 0.266 0.73400000
 M298 4 1 0.469 0.53099999
 M299 4 1 0.252 0.74800000
 M300 4 1 0.352 0.64800000
 M301 4 1 0.306 0.69400001
 M302 4 1 0.340 0.66000000
 M303 4 1 0.128 0.87199999
 M304 4 1 0.847 0.15300000
 M305 4 1 0.362 0.63800001
 M306 4 1 0.618 0.38200003
 M307 4 1 0.706 0.29400003
 M308 4 1 0.290 0.71000001
 M309 4 1 0.704 0.29600000
 M310 4 1 0.752 0.24800003
 M311 4 1 0.521 0.47899997
 M312 4 1 0.669 0.33099997
 M313 4 1 0.669 0.33099997
 M314 4 1 0.293 0.70699999
 M315 4 1 0.518 0.48199999
 M316 4 1 0.446 0.55399999
 M317 4 1 0.601 0.39899999
 M318 4 1 0.564 0.43599999
 M319 4 1 0.685 0.31500000
 M320 4 1 0.651 0.34899998
 M321 4 1 0.846 0.15399998
 M322 4 1 0.484 0.51600000
 M323 4 1 0.359 0.64100000
 M324 4 1 0.347 0.65300000
 M325 4 1 0.514 0.48600000
 M326 4 1 0.205 0.79500000
 M327 4 1 0.203 0.79700001
 M328 4 1 0.676 0.32400000
 M329 4 1 0.151 0.84900001
 M330 4 1 0.782 0.21799999
 M331 4 1 0.327 0.67300001
 M332 4 1 0.225 0.77500001
 M333 4 1 0.699 0.30100000
 M334 4 1 0.845 0.15499997
 M335 4 1 0.655 0.34500003
 M336 4 1 0.683 0.31699997
 M337 4 1 0.394 0.60600001
 M338 4 1 0.269 0.73100001
 M339 4 1 0.439 0.56099999
 M340 4 1 0.365 0.63499999
 M341 4 1 0.771 0.22899997
 M342 4 1 0.886 0.11400002
 M343 4 1 0.482 0.51800001
 M344 4 1 0.633 0.36699998
 M345 4 1 0.890 0.11000001
 M346 4 1 0.419 0.58100000
 M347 4 1 0.472 0.52800000
 M348 4 1 0.367 0.63299999
 M349 4 1 0.194 0.80599999
 M350 4 1 0.473 0.52700001
 M351 4 1 0.390 0.61000001
 M352 4 1 0.554 0.44599998
 M353 4 1 0.928 0.07200003
 M354 4 1 0.536 0.46399999
 M355 4 1 0.385 0.61500001
 M356 4 1 0.774 0.22600001
 M357 4 1 0.310 0.69000000
 M358 4 1 0.453 0.54699999
 M359 4 1 0.860 0.13999999
 M360 4 1 0.318 0.68200001
 M361 4 1 0.234 0.76600000
 M362 4 1 0.902 0.09799999
 M363 4 1 0.269 0.73100001
 M364 4 1 0.796 0.20400000
 M365 4 1 0.754 0.24599999
 M366 4 1 0.352 0.64800000
 M367 4 1 0.524 0.47600001
 M368 4 1 0.615 0.38499999
 M369 4 1 0.311 0.68900001
 M370 4 1 0.208 0.79200000
 M371 4 1 0.211 0.78900000
 M372 4 1 0.224 0.77599999
 M373 4 1 0.487 0.51300001
 M374 4 1 0.289 0.71100000
 M375 4 1 0.536 0.46399999
 M376 4 1 0.282 0.71799999
 M377 4 1 0.865 0.13499999
 M378 4 1 0.181 0.81900001
 M379 4 1 0.492 0.50799999
 M380 4 1 0.473 0.52700001
 M381 4 1 0.194 0.80599999
 M382 4 1 0.142 0.85800000
 M383 4 1 0.296 0.70400000
 M384 4 1 0.522 0.47799999
 M385 4 1 0.599 0.40100002
 M386 4 1 0.811 0.18900001
 M387 4 1 0.319 0.68099999
 M388 4 1 0.650 0.35000002
 M389 4 1 0.687 0.31300002
 M390 4 1 0.751 0.24900001
 M391 4 1 0.440 0.56000000
 M392 4 1 0.453 0.54699999
 M393 4 1 0.752 0.24800003
 M394 4 1 0.677 0.32300001
 M395 4 1 0.318 0.68200001
 M396 4 1 0.240 0.76000001
 M397 4 1 0.179 0.82099999
 M398 4 1 0.149 0.85100000
 M399 4 1 0.634 0.36600000
 M400 4 1 0.590 0.41000003
 M401 4 1 0.264 0.73600000
 M402 4 1 0.358 0.64199999
 M403 4 1 0.229 0.77100000
 M404 4 1 0.081 0.91900000
 M405 4 1 0.319 0.68099999
 M406 4 1 0.841 0.15899998
 M407 4 1 0.192 0.80800000
 M408 4 1 0.363 0.63699999
 M409 4 1 0.452 0.54800001
 M410 4 1 0.507 0.49299997
 M411 4 1 0.101 0.89900000
 M412 4 1 0.127 0.87300000
 M413 4 1 0.958 0.04200000
 M414 4 1 0.737 0.26300001
 M415 4 1 0.606 0.39399999
 M416 4 1 0.664 0.33600003
 M417 4 1 0.699 0.30100000
 M418 4 1 0.458 0.54200000
 M419 4 1 0.303 0.69700000
 M420 4 1 0.333 0.66700000
 M421 4 1 0.266 0.73400000
 M422 4 1 0.763 0.23699999
 M423 4 1 0.907 0.09299999
 M424 4 1 0.594 0.40600002
 M425 4 1 0.849 0.15100002
 M426 4 1 0.534 0.46600002
 M427 4 1 0.378 0.62200001
 M428 4 1 0.418 0.58199999
 M429 4 1 0.945 0.05500001
 M430 4 1 0.460 0.53999999
 M431 4 1 0.824 0.17600000
 M432 4 1 0.131 0.86900000
 M433 4 1 0.178 0.82200000
 M434 4 1 0.346 0.65400001
 M435 4 1 0.157 0.84299999
 M436 4 1 0.652 0.34799999
 M437 4 1 0.270 0.72999999
 M438 4 1 0.226 0.77400000
 M439 4 1 0.779 0.22100002
 M440 4 1 0.399 0.60100001
 M441 4 1 0.766 0.23400003
 M442 4 1 0.788 0.21200001
 M443 4 1 0.396 0.60400000
 M444 4 1 0.144 0.85600001
 M445 4 1 0.477 0.52300000
 M446 4 1 0.127 0.87300000
 M447 4 1 0.150 0.84999999
 M448 4 1 0.941 0.05900002
 M449 4 2 0.335 0.66499999
 M450 4 2 0.578 0.42199999
 M451 4 2 0.435 0.56500000
 M452 4 2 0.341 0.65900001
 M453 4 2 0.058 0.94200000
 M454 4 2 0.125 0.87500000
 M455 4 2 0.800 0.19999999
 M456 4 2 0.178 0.82200000
 M457 4 2 0.756 0.24400002
 M458 4 2 0.439 0.56099999
 M459 4 2 0.192 0.80800000
 M460 4 2 0.512 0.48799998
 M461 4 2 0.481 0.51899999
 M462 4 2 0.254 0.74599999
 M463 4 2 0.307 0.69299999
 M464 4 2 0.700 0.30000001
 M465 4 2 0.285 0.71500000
 M466 4 2 0.806 0.19400001
 M467 4 2 0.227 0.77300000
 M468 4 2 0.227 0.77300000
 M469 4 2 0.673 0.32700002
 M470 4 2 0.363 0.63699999
 M471 4 2 0.510 0.49000001
 M472 4 2 0.230 0.77000000
 M473 4 2 0.990 0.00999999
 M474 4 2 0.388 0.61199999
 M475 4 2 0.435 0.56500000
 M476 4 2 0.406 0.59400001
 M477 4 2 0.547 0.45300001
 M478 4 2 0.506 0.49400002
 M479 4 2 0.855 0.14499998
 M480 4 2 0.206 0.79400000
 M481 4 2 0.804 0.19599998
 M482 4 2 0.245 0.75500000
 M483 4 2 0.184 0.81600000
 M484 4 2 0.543 0.45700002
 M485 4 2 0.915 0.08499998
 M486 4 2 0.269 0.73100001
 M487 4 2 0.808 0.19199997
 M488 4 2 0.850 0.14999998
 M489 4 2 0.630 0.37000000
 M490 4 2 0.868 0.13200003
 M491 4 2 0.860 0.13999999
 M492 4 2 0.980 0.01999998
 M493 4 2 0.888 0.11199999
 M494 4 2 0.642 0.35799998
 M495 4 2 0.125 0.87500000
 M496 4 2 0.234 0.76600000
 M497 4 2 0.211 0.78900000
 M498 4 2 0.471 0.52900001
 M499 4 2 0.637 0.36299998
 M500 4 2 0.306 0.69400001
 M501 4 2 0.399 0.60100001
 M502 4 2 0.063 0.93700000
 M503 4 2 0.253 0.74700001
 M504 4 2 0.215 0.78500000
 M505 4 2 0.021 0.97900000
 M506 4 2 0.555 0.44499999
 M507 4 2 0.515 0.48500001
 M508 4 2 0.782 0.21799999
 M509 4 2 0.870 0.13000000
 M510 4 2 0.225 0.77500001
 M511 4 2 0.096 0.90400000
 M512 4 2 0.617 0.38300002
 M513 4 2 0.279 0.72099999
 M514 4 2 0.436 0.56400001
 M515 4 2 0.656 0.34399998
 M516 4 2 0.367 0.63299999
 M517 4 2 0.405 0.59500000
 M518 4 2 0.498 0.50200000
 M519 4 2 0.075 0.92500000
 M520 4 2 0.913 0.08700001
 M521 4 2 0.979 0.02100003
 M522 4 2 0.555 0.44499999
 M523 4 2 0.504 0.49599999
 M524 4 2 0.244 0.75600000
 M525 4 2 0.450 0.55000001
 M526 4 2 0.730 0.26999998
 M527 4 2 0.134 0.86600000
 M528 4 2 0.409 0.59099999
 M529 4 2 0.597 0.40300000
 M530 4 2 0.452 0.54800001
 M531 4 2 0.255 0.74500000
 M532 4 2 0.656 0.34399998
 M533 4 2 0.346 0.65400001
 M534 4 2 0.393 0.60699999
 M535 4 2 0.088 0.91200000
 M536 4 2 0.230 0.77000000
 M537 4 2 0.678 0.32200003
 M538 4 2 0.648 0.35200000
 M539 4 2 0.919 0.08099997
 M540 4 2 0.792 0.20800000
 M541 4 2 0.242 0.75800000
 M542 4 2 0.568 0.43199998
 M543 4 2 0.522 0.47799999
 M544 4 2 0.284 0.71599999
 M545 4 2 0.649 0.35100001
 M546 4 2 0.313 0.68700001
 M547 4 2 0.394 0.60600001
 M548 4 2 0.607 0.39300001
 M549 4 2 0.847 0.15300000
 M550 4 2 0.655 0.34500003
 M551 4 2 0.340 0.66000000
 M552 4 2 0.447 0.55300000
 M553 4 2 0.498 0.50200000
 M554 4 2 0.932 0.06800002
 M555 4 2 0.672 0.32800001
 M556 4 2 0.905 0.09500003
 M557 4 2 0.514 0.48600000
 M558 4 2 0.453 0.54699999
 M559 4 2 0.428 0.57200000
 M560 4 2 0.591 0.40899998
 M561 4 2 0.005 0.99500000
 M562 4 2 0.195 0.80500001
 M563 4 2 0.705 0.29500002
 M564 4 2 0.097 0.90300000
 M565 4 2 0.913 0.08700001
 M566 4 2 0.607 0.39300001
 M567 4 2 0.504 0.49599999
 M568 4 2 0.259 0.74100000
 M569 4 2 0.014 0.98600000
 M570 4 2 0.118 0.88200000
 M571 4 2 0.059 0.94100000
 M572 4 2 0.970 0.02999997
 M573 4 2 0.895 0.10500002
 M574 4 2 0.571 0.42900002
 M575 4 2 0.352 0.64800000
 M576 4 2 0.571 0.42900002
 M577 4 2 0.303 0.69700000
 M578 4 2 0.867 0.13300002
 M579 4 2 0.268 0.73199999
 M580 4 2 0.457 0.54300001
 M581 4 2 0.184 0.81600000
 M582 4 2 0.232 0.76800001
 M583 4 2 0.034 0.96600000
 M584 4 2 0.832 0.16799998
 M585 4 2 0.318 0.68200001
 M586 4 2 0.308 0.69200000
 M587 4 2 0.120 0.88000000
 M588 4 2 0.713 0.28700000
 M589 4 2 0.653 0.34700000
 M590 4 2 0.523 0.47700000
 M591 4 2 0.633 0.36699998
 M592 4 2 0.183 0.81700000
 M593 4 2 0.626 0.37400001
 M594 4 2 0.098 0.90200000
 M595 4 2 0.642 0.35799998
 M596 4 2 0.603 0.39700001
 M597 4 2 0.724 0.27600002
 M598 4 2 0.886 0.11400002
 M599 4 2 0.360 0.63999999
 M600 4 2 0.423 0.57699999
 M601 4 2 0.612 0.38800001
 M602 4 2 0.189 0.81100000
 M603 4 2 0.649 0.35100001
 M604 4 2 0.828 0.17199999
 M605 4 2 0.483 0.51699999
 M606 4 2 0.810 0.19000000
 M607 4 2 0.837 0.16299999
 M608 4 2 0.645 0.35500002
 M609 4 2 0.435 0.56500000
 M610 4 2 0.646 0.35399997
 M611 4 2 0.700 0.30000001
 M612 4 2 0.206 0.79400000
 M613 4 2 0.420 0.58000001
 M614 4 2 0.609 0.39099997
 M615 4 2 0.310 0.69000000
 M616 4 2 0.230 0.77000000
 M617 4 2 0.434 0.56600001
 M618 4 2 0.390 0.61000001
 M619 4 2 0.620 0.38000000
 M620 4 2 0.608 0.39200002
 M621 4 2 0.796 0.20400000
 M622 4 2 0.227 0.77300000
 M623 4 2 0.292 0.70800000
 M624 4 2 0.439 0.56099999
 M625 4 2 0.274 0.72600001
 M626 4 2 0.798 0.20200002
 M627 4 2 0.951 0.04900002
 M628 4 2 0.331 0.66900000
 M629 4 2 0.589 0.41100001
 M630 4 2 0.164 0.83600000
 M631 4 2 0.252 0.74800000
 M632 4 2 0.712 0.28799999
 M633 4 2 0.946 0.05400002
 M634 4 2 0.272 0.72799999
 M635 4 2 0.772 0.22799999
 M636 4 2 0.239 0.76100001
 M637 4 2 0.628 0.37199998
 M638 4 2 0.195 0.80500001
 M639 4 2 0.566 0.43400002
 M640 4 2 0.346 0.65400001
 M641 4 2 0.044 0.95600000
 M642 4 2 0.210 0.79000001
 M643 4 2 0.620 0.38000000
 M644 4 2 0.606 0.39399999
 M645 4 2 0.068 0.93200000
 M646 4 2 0.712 0.28799999
 M647 4 2 0.273 0.72700000
 M648 4 2 0.366 0.63400000
 M649 4 2 0.243 0.75700000
 M650 4 2 0.956 0.04400003
 M651 4 2 0.589 0.41100001
 M652 4 2 0.666 0.33399999
 M653 4 2 0.669 0.33099997
 M654 4 2 0.577 0.42299998
 M655 4 2 0.910 0.08999997
 M656 4 2 0.508 0.49199998
 M657 4 2 0.658 0.34200001
 M658 4 2 0.530 0.47000003
 M659 4 2 0.851 0.14899999
 M660 4 2 0.629 0.37099999
 M661 4 2 0.545 0.45499998
 M662 4 2 0.213 0.78700000
 M663 4 2 0.763 0.23699999
 M664 4 2 0.203 0.79700001
 M665 4 2 0.546 0.45400000
 M666 4 2 0.128 0.87199999
 M667 4 2 0.189 0.81100000
 M668 4 2 0.240 0.76000001
 M669 4 2 0.212 0.78800000
 M670 4 2 0.273 0.72700000
 M671 4 2 0.424 0.57600001
 M672 4 2 0.774 0.22600001
 M673 4 2 0.251 0.74900001
 M674 4 2 0.767 0.23299998
 M675 4 2 0.604 0.39600003
 M676 4 2 0.236 0.76400000
 M677 4 2 0.812 0.18800002
 M678 4 2 0.811 0.18900001
 M679 4 2 0.268 0.73199999
 M680 4 2 0.516 0.48400003
 M681 4 2 0.726 0.27399999
 M682 4 2 0.127 0.87300000
 M683 4 2 0.535 0.46499997
 M684 4 2 0.185 0.81500000
 M685 4 2 0.845 0.15499997
 M686 4 2 0.320 0.68000001
 M687 4 2 0.587 0.41299999
 M688 4 2 0.492 0.50799999
 M689 4 2 0.481 0.51899999
 M690 4 2 0.974 0.02600002
 M691 4 2 0.549 0.45099998
 M692 4 2 0.371 0.62900001
 M693 4 2 0.474 0.52599999
 M694 4 2 0.686 0.31400001
 M695 4 2 0.349 0.65099999
 M696 4 2 0.224 0.77599999
 M697 4 2 0.431 0.56900001
 M698 4 2 0.417 0.58300000
 M699 4 2 0.618 0.38200003
 M700 4 2 0.860 0.13999999
 M701 4 2 0.644 0.35600001
 M702 4 2 0.204 0.79600000
 M703 4 2 0.622 0.37800002
 M704 4 2 0.466 0.53400001
 M705 4 2 0.380 0.62000000
 M706 4 2 0.809 0.19099998
 M707 4 2 0.883 0.11699998
 M708 4 2 0.733 0.26700002
 M709 4 2 0.450 0.55000001
 M710 4 2 0.210 0.79000001
 M711 4 2 0.252 0.74800000
 M712 4 2 0.311 0.68900001
 M713 4 2 0.361 0.63900000
 M714 4 2 0.729 0.27100003
 M715 4 2 0.444 0.55599999
 M716 4 2 0.457 0.54300001
 M717 4 2 0.544 0.45599997
 M718 4 2 0.478 0.52200001
 M719 4 2 0.370 0.63000000
 M720 4 2 0.286 0.71399999
 M721 4 2 0.630 0.37000000
 M722 4 2 0.594 0.40600002
 M723 4 2 0.066 0.93400000
 M724 4 2 0.652 0.34799999
 M725 4 2 0.339 0.66100001
 M726 4 2 0.398 0.60200000
 M727 4 2 0.738 0.26200002
 M728 4 2 0.230 0.77000000
 M729 4 2 0.715 0.28500003
 M730 4 2 0.366 0.63400000
 M731 4 2 0.302 0.69800001
 M732 4 2 0.373 0.62700000
 M733 4 2 0.820 0.18000001
 M734 4 2 0.466 0.53400001
 M735 4 2 0.389 0.61100000
 M736 4 2 0.570 0.43000001
 M737 4 2 0.903 0.09700000
 M738 4 2 0.594 0.40600002
 M739 4 2 0.155 0.84500000
 M740 4 2 0.297 0.70300001
 M741 4 2 0.499 0.50099999
 M742 4 2 0.446 0.55399999
 M743 4 2 0.386 0.61399999
 M744 4 2 0.883 0.11699998
 M745 4 2 0.648 0.35200000
 M746 4 2 0.606 0.39399999
 M747 4 2 0.284 0.71599999
 M748 4 2 0.834 0.16600001
 M749 4 2 0.027 0.97300000
 M750 4 2 0.291 0.70899999
 M751 4 2 0.368 0.63200000
 M752 4 2 0.086 0.91400000
 M753 4 2 0.369 0.63100001
 M754 4 2 0.587 0.41299999
 M755 4 2 0.531 0.46899998
 M756 4 2 0.547 0.45300001
 M757 4 2 0.180 0.81999999
 M758 4 2 0.355 0.64500001
 M759 4 2 0.505 0.49500000
 M760 4 2 0.694 0.30599999
 M761 4 2 0.078 0.92200000
 M762 4 2 0.638 0.36199999
 M763 4 2 0.585 0.41500002
 M764 4 2 0.528 0.47200000
 M765 4 2 0.547 0.45300001
 M766 4 2 0.507 0.49299997
 M767 4 2 0.385 0.61500001
 M768 4 2 0.515 0.48500001
 M769 4 2 0.314 0.68599999
 M770 4 2 0.869 0.13099998
 M771 4 2 0.788 0.21200001
 M772 4 2 0.305 0.69499999
 M773 4 2 0.157 0.84299999
 M774 4 2 0.937 0.06300002
