ID Generation Chr Freq.Allele1 Freq.Allele2
 M108 10 1 0.725 0.274999976
 M109 10 1 0.164 0.835999995
 M110 10 1 0.641 0.359000027
 M111 10 1 0.226 0.774000004
 M112 10 1 0.477 0.523000002
 M113 10 1 0.876 0.124000013
 M114 10 1 0.417 0.583000004
 M115 10 1 0.051 0.949000001
 M116 10 1 0.562 0.438000023
 M117 10 1 0.694 0.305999994
 M118 10 1 0.378 0.622000009
 M119 10 1 0.599 0.401000023
 M120 10 1 0.644 0.356000006
 M121 10 1 0.164 0.835999995
 M122 10 1 0.159 0.841000006
 M123 10 1 0.678 0.322000027
 M124 10 1 0.005 0.995000000
 M125 10 1 0.355 0.645000011
 M126 10 1 0.340 0.659999996
 M127 10 1 0.312 0.687999994
 M128 10 1 0.977 0.023000002
 M129 10 1 0.920 0.079999983
 M130 10 1 0.973 0.027000010
 M131 10 1 0.746 0.254000008
 M132 10 1 0.545 0.454999983
 M133 10 1 0.432 0.567999989
 M134 10 1 0.436 0.564000010
 M135 10 1 0.819 0.180999994
 M136 10 1 0.292 0.708000004
 M137 10 1 0.903 0.097000003
 M138 10 1 0.566 0.434000015
 M139 10 1 0.827 0.172999978
 M140 10 1 0.834 0.166000009
 M141 10 1 0.650 0.350000024
 M142 10 1 0.491 0.509000003
 M143 10 1 0.141 0.858999997
 M144 10 1 0.358 0.641999990
 M145 10 1 0.491 0.509000003
 M146 10 1 0.245 0.754999995
 M147 10 1 0.923 0.077000022
 M148 10 1 0.803 0.197000027
 M149 10 1 0.006 0.994000000
 M150 10 1 0.523 0.476999998
 M151 10 1 0.389 0.611000001
 M152 10 1 0.718 0.282000005
 M153 10 1 0.922 0.078000009
 M154 10 1 0.839 0.161000013
 M155 10 1 0.271 0.729000002
 M156 10 1 0.511 0.489000022
 M157 10 1 0.394 0.606000006
 M158 10 1 0.216 0.783999994
 M159 10 1 0.407 0.592999995
 M160 10 1 0.846 0.153999984
 M161 10 1 0.131 0.869000003
 M162 10 1 0.852 0.148000002
 M163 10 1 0.746 0.254000008
 M164 10 1 0.447 0.553000003
 M165 10 1 0.018 0.982000001
 M166 10 1 0.271 0.729000002
 M167 10 1 0.233 0.767000005
 M168 10 1 0.304 0.696000010
 M169 10 1 0.733 0.267000020
 M170 10 1 0.113 0.887000002
 M171 10 1 0.845 0.154999971
 M172 10 1 0.373 0.627000004
 M173 10 1 0.142 0.857999995
 M174 10 1 0.636 0.364000022
 M175 10 1 0.561 0.439000010
 M176 10 1 0.841 0.158999979
 M177 10 1 0.090 0.909999996
 M178 10 1 0.388 0.611999989
 M179 10 1 0.740 0.259999990
 M180 10 1 0.818 0.181999981
 M181 10 1 0.025 0.975000000
 M182 10 1 0.301 0.699000001
 M183 10 1 0.704 0.296000004
 M184 10 1 0.754 0.245999992
 M185 10 1 0.695 0.305000007
 M186 10 1 0.496 0.504000008
 M187 10 1 0.472 0.527999997
 M188 10 1 0.302 0.698000014
 M189 10 1 0.790 0.209999979
 M190 10 1 0.645 0.355000019
 M191 10 1 0.559 0.440999985
 M192 10 1 0.065 0.935000002
 M193 10 1 0.449 0.550999999
 M194 10 1 0.942 0.058000028
 M195 10 1 0.391 0.608999997
 M196 10 1 0.597 0.402999997
 M197 10 1 0.679 0.320999980
 M198 10 1 0.211 0.789000005
 M199 10 1 0.718 0.282000005
 M200 10 1 0.723 0.277000010
 M201 10 1 1.000 0.000000000
 M202 10 1 0.271 0.729000002
 M203 10 1 0.847 0.152999997
 M204 10 1 0.190 0.810000002
 M205 10 1 0.291 0.708999991
 M206 10 1 0.903 0.097000003
 M207 10 1 0.177 0.822999999
 M208 10 1 0.919 0.080999970
 M209 10 1 0.784 0.216000021
 M210 10 1 0.142 0.857999995
 M211 10 1 0.948 0.051999986
 M212 10 1 0.886 0.114000022
 M213 10 1 0.380 0.620000005
 M214 10 1 0.761 0.239000022
 M215 10 1 0.351 0.648999989
 M216 10 1 0.863 0.137000024
 M217 10 1 0.564 0.435999990
 M218 10 1 0.604 0.396000028
 M219 10 1 0.417 0.583000004
 M220 10 1 0.266 0.733999997
 M221 10 1 0.617 0.383000016
 M222 10 1 0.327 0.673000008
 M223 10 1 0.203 0.797000006
 M224 10 1 0.727 0.273000002
 M225 10 1 0.657 0.342999995
 M226 10 1 0.157 0.842999995
 M227 10 1 0.222 0.777999997
 M228 10 1 0.148 0.851999998
 M229 10 1 0.556 0.444000006
 M230 10 1 0.153 0.847000003
 M231 10 1 0.128 0.871999994
 M232 10 1 0.187 0.812999994
 M233 10 1 0.866 0.134000003
 M234 10 1 0.073 0.927000001
 M235 10 1 0.697 0.302999973
 M236 10 1 0.666 0.333999991
 M237 10 1 0.150 0.849999994
 M238 10 1 0.376 0.624000013
 M239 10 1 0.261 0.738999993
 M240 10 1 0.766 0.234000027
 M241 10 1 0.092 0.908000000
 M242 10 1 0.267 0.733000010
 M243 10 1 0.274 0.726000011
 M244 10 1 0.232 0.768000007
 M245 10 1 0.477 0.523000002
 M246 10 1 0.298 0.701999992
 M247 10 1 0.461 0.539000005
 M248 10 1 0.315 0.685000002
 M249 10 1 0.546 0.453999996
 M250 10 1 0.611 0.388999999
 M251 10 1 0.428 0.571999997
 M252 10 1 0.812 0.188000023
 M253 10 1 0.216 0.783999994
 M254 10 1 0.190 0.810000002
 M255 10 1 0.209 0.790999994
 M256 10 1 0.173 0.827000007
 M257 10 1 0.684 0.315999985
 M258 10 1 0.396 0.604000002
 M259 10 1 0.800 0.199999988
 M260 10 1 0.733 0.267000020
 M261 10 1 0.347 0.652999997
 M262 10 1 0.489 0.511000007
 M263 10 1 0.740 0.259999990
 M264 10 1 0.196 0.804000005
 M265 10 1 0.128 0.871999994
 M266 10 1 0.379 0.620999992
 M267 10 1 0.289 0.710999995
 M268 10 1 0.665 0.334999979
 M269 10 1 0.321 0.678999990
 M270 10 1 0.144 0.856000006
 M271 10 1 0.388 0.611999989
 M272 10 1 0.571 0.429000020
 M273 10 1 0.167 0.833000004
 M274 10 1 0.792 0.208000004
 M275 10 1 0.863 0.137000024
 M276 10 1 0.672 0.328000009
 M277 10 1 0.888 0.111999989
 M278 10 1 0.627 0.373000026
 M279 10 1 0.318 0.682000011
 M280 10 1 0.892 0.107999980
 M281 10 1 0.738 0.262000024
 M282 10 1 0.778 0.222000003
 M283 10 1 0.070 0.930000000
 M284 10 1 0.479 0.520999998
 M285 10 1 0.821 0.179000020
 M286 10 1 0.824 0.175999999
 M287 10 1 0.553 0.447000027
 M288 10 1 0.540 0.459999979
 M289 10 1 0.391 0.608999997
 M290 10 1 0.868 0.132000029
 M291 10 1 0.384 0.615999997
 M292 10 1 0.548 0.452000022
 M293 10 1 0.162 0.838000000
 M294 10 1 0.925 0.074999988
 M295 10 1 0.949 0.050999999
 M296 10 1 0.143 0.856999993
 M297 10 1 0.482 0.518000007
 M298 10 1 0.748 0.251999974
 M299 10 1 0.050 0.949999999
 M300 10 1 0.349 0.650999993
 M301 10 1 0.972 0.027999997
 M302 10 1 0.613 0.387000024
 M303 10 1 0.567 0.433000028
 M304 10 1 0.864 0.135999978
 M305 10 1 0.191 0.809000000
 M306 10 1 0.750 0.250000000
 M307 10 1 0.381 0.618999988
 M308 10 1 0.259 0.740999997
 M309 10 1 0.602 0.398000002
 M310 10 1 0.527 0.472999990
 M311 10 1 0.772 0.227999985
 M312 10 1 0.828 0.171999991
 M313 10 1 0.524 0.476000011
 M314 10 1 0.746 0.254000008
 M315 10 1 0.615 0.384999990
 M316 10 1 0.487 0.513000011
 M317 10 1 0.642 0.357999980
 M318 10 1 0.913 0.087000012
 M319 10 1 0.009 0.991000000
 M320 10 1 0.575 0.425000012
 M321 10 1 0.366 0.634000003
 M322 10 1 0.690 0.310000002
 M323 10 1 0.557 0.443000019
 M324 10 1 0.752 0.248000026
 M325 10 1 0.737 0.263000011
 M326 10 1 0.310 0.689999998
 M327 10 1 0.832 0.167999983
 M328 10 1 0.643 0.356999993
 M329 10 1 0.854 0.146000028
 M330 10 1 0.436 0.564000010
 M331 10 1 0.794 0.205999970
 M332 10 1 0.261 0.738999993
 M333 10 1 0.562 0.438000023
 M334 10 1 0.422 0.578000009
 M335 10 1 0.521 0.478999972
 M336 10 1 0.785 0.214999974
 M337 10 1 0.696 0.304000020
 M338 10 1 0.044 0.956000000
 M339 10 1 0.247 0.753000006
 M340 10 1 0.792 0.208000004
 M341 10 1 0.770 0.230000019
 M342 10 1 0.578 0.421999991
 M343 10 1 0.258 0.742000014
 M344 10 1 0.804 0.195999980
 M345 10 1 0.266 0.733999997
 M346 10 1 0.762 0.237999976
 M347 10 1 0.290 0.710000008
 M348 10 1 0.484 0.516000003
 M349 10 1 0.333 0.666999996
 M350 10 1 0.210 0.790000007
 M351 10 1 0.478 0.522000015
 M352 10 1 0.535 0.464999974
 M353 10 1 0.799 0.200999975
 M354 10 1 0.976 0.023999989
 M355 10 1 0.670 0.329999983
 M356 10 1 0.347 0.652999997
 M357 10 1 0.382 0.618000001
 M358 10 1 0.900 0.100000024
 M359 10 1 0.222 0.777999997
 M360 10 1 0.804 0.195999980
 M361 10 1 0.700 0.300000012
 M362 10 1 0.230 0.769999996
 M363 10 1 0.446 0.553999990
 M364 10 1 0.481 0.518999994
 M365 10 1 0.596 0.403999984
 M366 10 1 0.561 0.439000010
 M367 10 1 0.458 0.541999996
 M368 10 1 0.777 0.222999990
 M369 10 1 0.586 0.413999975
 M370 10 1 0.185 0.814999998
 M371 10 1 0.680 0.319999993
 M372 10 1 0.535 0.464999974
 M373 10 1 0.417 0.583000004
 M374 10 1 0.599 0.401000023
 M375 10 1 0.465 0.534999996
 M376 10 1 0.542 0.458000004
 M377 10 1 0.598 0.402000010
 M378 10 1 0.716 0.283999979
 M379 10 1 0.561 0.439000010
 M380 10 1 0.148 0.851999998
 M381 10 1 0.187 0.812999994
 M382 10 1 0.359 0.641000003
 M383 10 1 0.137 0.863000005
 M384 10 1 0.255 0.745000005
 M385 10 1 0.543 0.457000017
 M386 10 1 0.934 0.065999985
 M387 10 1 0.644 0.356000006
 M388 10 1 0.509 0.490999997
 M389 10 1 0.180 0.819999993
 M390 10 1 0.558 0.441999972
 M391 10 1 0.549 0.450999975
 M392 10 1 0.653 0.347000003
 M393 10 1 0.707 0.292999983
 M394 10 1 0.023 0.977000000
 M395 10 1 0.358 0.641999990
 M396 10 1 0.256 0.743999988
 M397 10 1 0.683 0.316999972
 M398 10 1 0.215 0.784999996
 M399 10 1 0.639 0.361000001
 M400 10 1 0.611 0.388999999
 M401 10 1 0.362 0.638000011
 M402 10 1 0.855 0.144999981
 M403 10 1 0.725 0.274999976
 M404 10 1 0.173 0.827000007
 M405 10 1 0.071 0.928999998
 M406 10 1 0.860 0.139999986
 M407 10 1 0.238 0.761999995
 M408 10 1 0.533 0.467000008
 M409 10 1 0.896 0.103999972
 M410 10 1 0.280 0.719999999
 M411 10 1 0.576 0.424000025
 M412 10 1 0.339 0.661000013
 M413 10 1 0.189 0.811000004
 M414 10 1 0.964 0.036000013
 M415 10 1 0.851 0.148999989
 M416 10 1 0.780 0.220000029
 M417 10 1 0.155 0.844999999
 M418 10 1 0.046 0.954000000
 M419 10 1 0.464 0.536000013
 M420 10 1 0.087 0.913000003
 M421 10 1 0.832 0.167999983
 M422 10 1 0.813 0.186999977
 M423 10 1 0.182 0.818000004
 M424 10 1 0.329 0.671000004
 M425 10 1 0.295 0.705000013
 M426 10 1 0.488 0.511999995
 M427 10 1 0.929 0.070999980
 M428 10 1 0.719 0.281000018
 M429 10 1 0.195 0.805000007
 M430 10 1 0.934 0.065999985
 M431 10 1 0.338 0.662000000
 M432 10 1 0.590 0.410000026
 M433 10 1 0.538 0.462000012
 M434 10 1 0.442 0.557999998
 M435 10 1 0.847 0.152999997
 M436 10 1 0.599 0.401000023
 M437 10 1 0.645 0.355000019
 M438 10 1 0.290 0.710000008
 M439 10 1 0.324 0.675999999
 M440 10 1 0.948 0.051999986
 M441 10 1 0.128 0.871999994
 M442 10 1 0.015 0.985000000
 M443 10 1 0.222 0.777999997
 M444 10 1 0.925 0.074999988
 M445 10 1 0.032 0.967999998
 M446 10 2 0.904 0.096000016
 M447 10 2 0.486 0.513999999
 M448 10 2 0.307 0.692999989
 M449 10 2 0.604 0.396000028
 M450 10 2 0.459 0.541000009
 M451 10 2 0.434 0.566000015
 M452 10 2 0.873 0.126999974
 M453 10 2 0.733 0.267000020
 M454 10 2 0.508 0.491999984
 M455 10 2 0.945 0.055000007
 M456 10 2 0.051 0.949000001
 M457 10 2 0.347 0.652999997
 M458 10 2 0.946 0.054000020
 M459 10 2 0.910 0.089999974
 M460 10 2 0.248 0.752000004
 M461 10 2 0.363 0.636999995
 M462 10 2 0.278 0.722000003
 M463 10 2 0.678 0.322000027
 M464 10 2 0.911 0.088999987
 M465 10 2 0.847 0.152999997
 M466 10 2 0.936 0.064000010
 M467 10 2 0.484 0.516000003
 M468 10 2 0.355 0.645000011
 M469 10 2 0.727 0.273000002
 M470 10 2 0.257 0.743000001
 M471 10 2 0.516 0.484000027
 M472 10 2 0.360 0.639999986
 M473 10 2 0.964 0.036000013
 M474 10 2 0.753 0.246999979
 M475 10 2 0.496 0.504000008
 M476 10 2 0.158 0.841999993
 M477 10 2 0.696 0.304000020
 M478 10 2 0.925 0.074999988
 M479 10 2 0.558 0.441999972
 M480 10 2 0.156 0.843999997
 M481 10 2 0.964 0.036000013
 M482 10 2 0.429 0.571000010
 M483 10 2 0.228 0.772000000
 M484 10 2 0.233 0.767000005
 M485 10 2 0.379 0.620999992
 M486 10 2 0.689 0.310999990
 M487 10 2 0.138 0.862000003
 M488 10 2 0.095 0.905000001
 M489 10 2 0.710 0.290000021
 M490 10 2 0.710 0.290000021
 M491 10 2 0.591 0.408999979
 M492 10 2 0.855 0.144999981
 M493 10 2 0.380 0.620000005
 M494 10 2 0.522 0.477999985
 M495 10 2 0.283 0.717000008
 M496 10 2 0.622 0.378000021
 M497 10 2 0.651 0.348999977
 M498 10 2 0.057 0.943000000
 M499 10 2 0.022 0.978000000
 M500 10 2 0.560 0.439999998
 M501 10 2 0.138 0.862000003
 M502 10 2 1.000 0.000000000
 M503 10 2 0.717 0.282999992
 M504 10 2 0.684 0.315999985
 M505 10 2 0.315 0.685000002
 M506 10 2 0.227 0.773000002
 M507 10 2 0.787 0.213000000
 M508 10 2 0.522 0.477999985
 M509 10 2 0.997 0.003000021
 M510 10 2 0.344 0.655999988
 M511 10 2 0.316 0.683999985
 M512 10 2 0.672 0.328000009
 M513 10 2 0.766 0.234000027
 M514 10 2 0.559 0.440999985
 M515 10 2 0.686 0.314000010
 M516 10 2 0.670 0.329999983
 M517 10 2 0.423 0.576999992
 M518 10 2 0.748 0.251999974
 M519 10 2 0.087 0.913000003
 M520 10 2 0.072 0.928000003
 M521 10 2 0.640 0.360000014
 M522 10 2 0.252 0.747999996
 M523 10 2 0.646 0.353999972
 M524 10 2 0.320 0.680000007
 M525 10 2 0.530 0.470000029
 M526 10 2 0.458 0.541999996
 M527 10 2 0.505 0.495000005
 M528 10 2 0.618 0.382000029
 M529 10 2 0.373 0.627000004
 M530 10 2 0.434 0.566000015
 M531 10 2 0.400 0.599999994
 M532 10 2 0.902 0.097999990
 M533 10 2 0.791 0.208999991
 M534 10 2 0.168 0.832000002
 M535 10 2 0.918 0.082000017
 M536 10 2 0.533 0.467000008
 M537 10 2 0.352 0.648000002
 M538 10 2 0.289 0.710999995
 M539 10 2 0.131 0.869000003
 M540 10 2 0.852 0.148000002
 M541 10 2 0.682 0.318000019
 M542 10 2 0.059 0.941000000
 M543 10 2 0.750 0.250000000
 M544 10 2 0.675 0.324999988
 M545 10 2 0.693 0.306999981
 M546 10 2 0.277 0.722999990
 M547 10 2 0.697 0.302999973
 M548 10 2 0.785 0.214999974
 M549 10 2 0.246 0.753999993
 M550 10 2 0.282 0.717999995
 M551 10 2 0.720 0.279999971
 M552 10 2 0.332 0.668000013
 M553 10 2 0.751 0.249000013
 M554 10 2 0.377 0.622999996
 M555 10 2 0.779 0.221000016
 M556 10 2 0.349 0.650999993
 M557 10 2 0.659 0.341000021
 M558 10 2 0.392 0.608000010
 M559 10 2 0.634 0.365999997
 M560 10 2 0.177 0.822999999
 M561 10 2 0.205 0.795000002
 M562 10 2 0.718 0.282000005
 M563 10 2 0.422 0.578000009
 M564 10 2 0.441 0.558999985
 M565 10 2 0.693 0.306999981
 M566 10 2 0.517 0.482999980
 M567 10 2 0.619 0.380999982
 M568 10 2 0.520 0.480000019
 M569 10 2 0.503 0.496999979
 M570 10 2 0.873 0.126999974
 M571 10 2 0.655 0.345000029
 M572 10 2 0.869 0.130999982
 M573 10 2 0.951 0.049000025
 M574 10 2 0.659 0.341000021
 M575 10 2 0.673 0.327000022
 M576 10 2 0.517 0.482999980
 M577 10 2 0.951 0.049000025
 M578 10 2 0.165 0.834999993
 M579 10 2 0.128 0.871999994
 M580 10 2 0.760 0.240000010
 M581 10 2 0.130 0.870000005
 M582 10 2 0.896 0.103999972
 M583 10 2 0.534 0.466000021
 M584 10 2 0.651 0.348999977
 M585 10 2 0.775 0.225000024
 M586 10 2 0.733 0.267000020
 M587 10 2 0.603 0.397000015
 M588 10 2 0.371 0.629000008
 M589 10 2 0.256 0.743999988
 M590 10 2 0.618 0.382000029
 M591 10 2 0.469 0.530999988
 M592 10 2 0.861 0.138999999
 M593 10 2 0.749 0.250999987
 M594 10 2 0.893 0.106999993
 M595 10 2 0.187 0.812999994
 M596 10 2 0.685 0.314999998
 M597 10 2 0.197 0.803000003
 M598 10 2 0.436 0.564000010
 M599 10 2 0.497 0.502999991
 M600 10 2 0.704 0.296000004
 M601 10 2 0.278 0.722000003
 M602 10 2 0.114 0.886000000
 M603 10 2 0.656 0.343999982
 M604 10 2 0.332 0.668000013
 M605 10 2 0.595 0.404999971
 M606 10 2 0.363 0.636999995
 M607 10 2 0.285 0.715000004
 M608 10 2 0.550 0.449999988
 M609 10 2 0.949 0.050999999
 M610 10 2 0.501 0.499000013
 M611 10 2 0.212 0.788000003
 M612 10 2 0.592 0.407999992
 M613 10 2 0.446 0.553999990
 M614 10 2 0.030 0.970000001
 M615 10 2 0.303 0.696999997
 M616 10 2 0.401 0.599000007
 M617 10 2 0.497 0.502999991
 M618 10 2 0.150 0.849999994
 M619 10 2 0.647 0.352999985
 M620 10 2 0.511 0.489000022
 M621 10 2 0.421 0.578999996
 M622 10 2 0.573 0.426999986
 M623 10 2 0.235 0.765000001
 M624 10 2 0.745 0.254999995
 M625 10 2 0.672 0.328000009
 M626 10 2 0.185 0.814999998
 M627 10 2 0.322 0.678000003
 M628 10 2 0.285 0.715000004
 M629 10 2 0.259 0.740999997
 M630 10 2 0.763 0.236999989
 M631 10 2 0.443 0.557000011
 M632 10 2 0.278 0.722000003
 M633 10 2 0.787 0.213000000
 M634 10 2 0.798 0.202000022
 M635 10 2 0.437 0.562999994
 M636 10 2 0.516 0.484000027
 M637 10 2 0.187 0.812999994
 M638 10 2 0.862 0.138000011
 M639 10 2 0.526 0.473999977
 M640 10 2 0.724 0.276000023
 M641 10 2 0.833 0.166999996
 M642 10 2 0.780 0.220000029
 M643 10 2 0.264 0.736000001
 M644 10 2 0.388 0.611999989
 M645 10 2 0.334 0.666000009
 M646 10 2 0.197 0.803000003
 M647 10 2 0.455 0.544999987
 M648 10 2 0.753 0.246999979
 M649 10 2 0.372 0.627999991
 M650 10 2 0.454 0.546000004
 M651 10 2 0.682 0.318000019
 M652 10 2 0.810 0.189999998
 M653 10 2 0.727 0.273000002
 M654 10 2 0.499 0.500999987
 M655 10 2 0.412 0.588000000
 M656 10 2 0.704 0.296000004
 M657 10 2 0.329 0.671000004
 M658 10 2 0.803 0.197000027
 M659 10 2 0.797 0.203000009
 M660 10 2 0.573 0.426999986
 M661 10 2 0.912 0.088000000
 M662 10 2 0.381 0.618999988
 M663 10 2 0.438 0.562000006
 M664 10 2 0.680 0.319999993
 M665 10 2 0.843 0.157000005
 M666 10 2 0.368 0.631999999
 M667 10 2 0.387 0.613000005
 M668 10 2 0.500 0.500000000
 M669 10 2 0.034 0.965999998
 M670 10 2 0.684 0.315999985
 M671 10 2 0.857 0.143000007
 M672 10 2 0.457 0.543000013
 M673 10 2 0.380 0.620000005
 M674 10 2 0.836 0.163999975
 M675 10 2 0.285 0.715000004
 M676 10 2 0.857 0.143000007
 M677 10 2 0.955 0.045000017
 M678 10 2 0.347 0.652999997
 M679 10 2 0.109 0.891000003
 M680 10 2 0.525 0.475000024
 M681 10 2 0.594 0.406000018
 M682 10 2 0.878 0.121999979
 M683 10 2 0.467 0.532999992
 M684 10 2 0.937 0.063000023
 M685 10 2 0.439 0.560999990
 M686 10 2 0.276 0.724000007
 M687 10 2 0.350 0.650000006
 M688 10 2 0.606 0.393999994
 M689 10 2 0.442 0.557999998
 M690 10 2 0.734 0.265999973
 M691 10 2 0.738 0.262000024
 M692 10 2 0.477 0.523000002
 M693 10 2 0.880 0.120000005
 M694 10 2 0.339 0.661000013
 M695 10 2 0.658 0.342000008
 M696 10 2 0.101 0.898999996
 M697 10 2 0.330 0.669999987
 M698 10 2 0.665 0.334999979
 M699 10 2 0.544 0.455999970
 M700 10 2 0.629 0.370999992
 M701 10 2 0.926 0.074000001
 M702 10 2 0.873 0.126999974
 M703 10 2 0.648 0.351999998
 M704 10 2 0.279 0.720999986
 M705 10 2 0.451 0.548999995
 M706 10 2 0.600 0.399999976
 M707 10 2 0.608 0.392000020
 M708 10 2 0.429 0.571000010
 M709 10 2 0.447 0.553000003
 M710 10 2 0.694 0.305999994
 M711 10 2 0.495 0.504999995
 M712 10 2 0.189 0.811000004
 M713 10 2 0.216 0.783999994
 M714 10 2 0.387 0.613000005
 M715 10 2 0.477 0.523000002
 M716 10 2 0.586 0.413999975
 M717 10 2 0.535 0.464999974
 M718 10 2 0.465 0.534999996
 M719 10 2 0.193 0.806999996
 M720 10 2 0.577 0.422999978
 M721 10 2 0.617 0.383000016
 M722 10 2 0.540 0.459999979
 M723 10 2 0.499 0.500999987
 M724 10 2 0.600 0.399999976
 M725 10 2 0.303 0.696999997
 M726 10 2 0.911 0.088999987
 M727 10 2 0.683 0.316999972
 M728 10 2 0.616 0.384000003
 M729 10 2 0.115 0.884999998
 M730 10 2 0.078 0.921999998
 M731 10 2 0.402 0.597999990
 M732 10 2 0.748 0.251999974
 M733 10 2 0.740 0.259999990
 M734 10 2 0.492 0.507999986
 M735 10 2 0.376 0.624000013
 M736 10 2 0.263 0.736999989
 M737 10 2 0.811 0.189000010
 M738 10 2 0.366 0.634000003
 M739 10 2 0.284 0.715999991
 M740 10 2 0.223 0.776999995
 M741 10 2 0.281 0.719000012
 M742 10 2 0.422 0.578000009
 M743 10 2 0.451 0.548999995
 M744 10 2 0.114 0.886000000
 M745 10 2 0.806 0.194000006
 M746 10 2 0.823 0.176999986
 M747 10 2 0.733 0.267000020
 M748 10 2 0.378 0.622000009
 M749 10 2 0.088 0.912000000
 M750 10 2 0.405 0.594999999
 M751 10 2 0.375 0.625000000
 M752 10 2 0.826 0.174000025
 M753 10 2 0.791 0.208999991
 M754 10 2 0.035 0.965000000
 M755 10 2 0.815 0.185000002
 M756 10 2 0.181 0.819000006
 M757 10 2 0.761 0.239000022
 M758 10 2 0.686 0.314000010
 M759 10 2 0.984 0.015999973
 M760 10 2 0.681 0.319000006
 M761 10 2 0.900 0.100000024
 M762 10 2 0.027 0.972999999
 M763 10 2 0.804 0.195999980
 M764 10 2 0.510 0.490000010
 M765 10 2 0.143 0.856999993
 M766 10 2 0.647 0.352999985
 M767 10 2 0.558 0.441999972
 M768 10 2 0.916 0.083999991
 M769 10 2 0.330 0.669999987
 M770 10 2 0.052 0.947999999
 M771 10 2 0.734 0.265999973
 M772 10 2 0.166 0.834000006
 M773 10 2 0.044 0.956000000
 M774 10 2 0.601 0.398999989
